ID,account_type,gender,age,region_code,dc_cons_apr,dc_cons_may,dc_cons_jun,cc_count_apr,cc_count_may,cc_count_jun,dc_count_apr,dc_count_may,dc_count_jun,card_lim,personal_loan_active,vehicle_loan_active,personal_loan_closed,vehicle_loan_closed,investment_1,investment_2,investment_3,investment_4,debit_amount_apr,credit_amount_apr,debit_count_apr,credit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,max_credit_amount_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,max_credit_amount_jun,loan_enq,cc_cons
12359,current,M,39,707.0,,,3769.0170911918817,15.0,18.0,32.0,,,3.0,71991.0,,,,,,,,,502131.1431877138,552084.6764844076,11.0,2.0,549365.2532643834,1035178.2462507964,320280.7717534685,4.0,8.0,263758.4239670608,1891849.215636147,1623203.581073591,2.0,13.0,566326.6066814886,,13753.0
10680,current,M,31,230.0,10954.399288608178,12455.525905867878,481.0159824677983,1.0,1.0,26.0,2.0,17.0,22.0,56332.0,,,,,,,,,604997.0406233385,566290.87058213,10.0,4.0,541790.1910197504,522575.0342005621,977394.3330431349,6.0,21.0,209247.5167443145,325767.79857496626,777428.7741488881,9.0,40.0,366114.3842755457,,4956.0
9299,current,M,33,757.0,,,,16.0,17.0,23.0,,,,116808.0,,,,,,387526.4336580418,,,255943.9727335243,,1.0,,,309975.8407495306,436039.332955336,1.0,3.0,601796.6081278722,1757227.1930738443,1468139.2486274496,3.0,1.0,602039.3016926311,,66437.0
16783,current,M,50,330.0,1838.1782509825464,1292.3593111731489,10491.334395071382,18.0,8.0,21.0,6.0,6.0,12.0,30579.0,,,,,,,,,111963.31585598618,311794.7454179293,34.0,4.0,45888.4567285328,290384.04407519853,1041811.8405471772,6.0,34.0,345428.91594922874,1423734.177034436,560984.0115164954,4.0,43.0,123786.21567673133,,5185.0
3625,saving,M,30,242.0,4900.2743470580635,19842.618395630896,2922.60896643591,5.0,14.0,25.0,3.0,5.0,3.0,22634.0,,,,,,,,,212619.7122963785,586279.3440392945,29.0,1.0,486778.6732017878,506046.0300266958,624943.7428195204,6.0,18.0,440812.19704658474,206346.07329974227,1118135.686429181,5.0,11.0,36903.96735617957,,10548.0
3915,saving,M,31,744.0,,,,1.0,7.0,34.0,,,,31928.0,,,,,,,,,291481.47828805173,479985.3055381865,4.0,3.0,23597.16659162868,125019.01158681867,1024730.0558693042,1.0,4.0,55397.73760226335,77193.72820542981,962933.0119410595,1.0,8.0,145104.26916011274,,89.0
4986,current,M,34,720.0,,,,11.0,10.0,8.0,,,,249835.0,,,,,,,,,432782.5038640348,132151.72029278838,14.0,4.0,310684.2357917712,394049.4706956841,690842.3809937589,3.0,10.0,514558.0744479205,1918236.9356459759,1962361.3243945308,3.0,16.0,531219.0458315974,,15917.0
8831,current,M,37,543.0,7483.018463800838,31447.83828812372,,15.0,28.0,10.0,2.0,1.0,1.0,125483.0,,,,,,,,,390713.1075317908,500352.7024565846,6.0,6.0,294815.1319259657,397352.0470430596,607228.2270481854,7.0,11.0,603156.0958797655,688380.9768557597,1609857.7916553232,9.0,12.0,191249.1014509139,,18414.0
10736,current,F,30,248.0,,13626.675786210977,9205.166415834809,2.0,1.0,31.0,,4.0,6.0,112399.0,,,,,,,,,359719.44147439743,611288.0700691085,33.0,6.0,513487.6000740519,620785.2186539513,572383.010037992,11.0,23.0,466712.6283647327,1028077.7412910131,525535.7447600223,3.0,27.0,568425.4751151473,,17214.0
4643,current,F,29,430.0,18228.601540099742,32686.175005057114,1527.562075198805,,4.0,9.0,15.0,28.0,11.0,89009.0,,,,,,,,,491595.6517839974,73922.63701498629,44.0,1.0,402770.7156655072,514830.4792615482,187708.95361947405,3.0,39.0,639629.5395417387,871602.38676748,946719.6116060469,10.0,33.0,357851.4725967613,,9835.0
9090,current,M,28,260.0,,1577.2277362035336,,12.0,41.0,25.0,,2.0,,47477.0,,,,,,,,,656154.5088838325,635674.846274479,1.0,4.0,382661.82084296364,1053234.9979154805,87342.94518711648,2.0,12.0,71788.3030810666,306261.6340316037,481822.16647670255,3.0,14.0,123587.5492326776,,1318.0
7924,current,M,34,331.0,,,,5.0,4.0,11.0,,,,121193.0,,1.0,,,,,,,362317.38475899375,651225.3853849407,0.0,3.0,323706.2291092775,154086.14160431872,530624.3774631283,1.0,4.0,295372.82830331323,1910747.9767798001,1694767.7454554015,4.0,5.0,429447.64410336735,Y,13234.0
4420,current,M,29,522.0,,,,1.0,,30.0,,,,19798.0,,,,,,,,,853690.7605454603,1139471.435423151,13.0,5.0,471656.5455217457,237263.58793138977,925930.3763210672,5.0,14.0,622645.3637326254,1646329.7835588406,938404.196311648,5.0,19.0,26681.19910592612,,13564.0
16799,current,M,38,752.0,7622.836145913357,13004.77369169575,11346.547761660016,7.0,10.0,19.0,5.0,11.0,7.0,86660.0,,,,,3409051.116228692,,,,503977.74298856244,237783.2806817039,18.0,4.0,263614.47062584263,666618.8261697779,1104213.5124177805,7.0,23.0,295092.8148656262,1287029.8593065168,2993.53108861961,6.0,15.0,228641.37176165488,,25162.0
5938,current,M,31,624.0,11056.738833247031,10170.805525530517,7957.380118810462,11.0,11.0,1.0,2.0,3.0,4.0,68127.0,,,,,,,,,259664.5449579907,64264.255158965614,5.0,1.0,152650.1642163003,1041994.2105302352,1063142.6573402185,2.0,9.0,389605.74751549173,874476.2599451639,1632850.7530337626,2.0,10.0,77695.92464390995,,12771.0
17930,current,M,29,758.0,918.088792480518,22909.552406060484,7526.99828776403,13.0,11.0,,6.0,22.0,17.0,374.0,,,,,,617685.2982344251,,,152280.91429265894,23313.410564945578,63.0,6.0,109534.0310073383,390435.2684678281,714025.0593818645,7.0,47.0,309023.6363151808,972320.9870894012,1369774.9140713979,5.0,40.0,33489.344644572906,,19147.0
17614,saving,M,30,864.0,,,,22.0,22.0,31.0,,,,12680.0,,,,,,,,,,,,,,,,,,,,,,,,,2535.0
11541,current,M,44,689.0,,,,3.0,9.0,24.0,,,,13267.0,,,,,,,,,5290.942011705962,405706.6705756793,18.0,2.0,142093.30192224568,747206.8188725966,890889.2880794327,6.0,8.0,139058.42482898608,1404932.8812859438,939911.2503394786,1.0,13.0,432785.3269607639,,6237.0
11399,current,M,34,584.0,,,,2.0,3.0,3.0,,,,65292.0,,,,,,,,,616539.4423241144,220461.1978073412,9.0,2.0,543150.9847055208,1066746.3938714052,992543.9486397672,4.0,11.0,291706.8913207792,1202989.4771567527,1838409.252506825,3.0,5.0,337499.2900650821,,15202.0
8309,current,M,40,256.0,,,,5.0,1.0,10.0,,,,151398.0,,,,,3470479.7249335293,,,,20397.290463877154,153306.21174411508,14.0,3.0,283477.69218648906,485083.2095862117,949272.3128806432,2.0,4.0,307867.24698098865,644569.3269377,1195744.5404940026,4.0,7.0,191463.2762173837,,14039.0
600,current,F,29,598.0,9575.238744025566,950.0314244875624,13392.1044335534,1.0,3.0,22.0,1.0,4.0,7.0,27923.0,,,,,,,,,467314.0884241783,409379.88742601295,17.0,14.0,313624.6934508012,570949.0179004384,635842.5660395975,7.0,27.0,330802.08496531745,334148.6568414731,22007.71526542791,7.0,33.0,156028.66949129812,,29437.0
16100,saving,M,28,509.0,,,,3.0,3.0,7.0,,,,77428.0,,,,,,,,,19905.717695932904,,5.0,0.0,,745480.9015483271,823987.5795179283,6.0,4.0,427024.6039924387,1307431.9413058588,939490.8378378544,7.0,4.0,540516.4912185057,,8219.0
13615,current,F,24,662.0,3078.9747367685413,14705.015316105328,1037.8121507080468,3.0,2.0,4.0,3.0,5.0,18.0,56764.0,,,,,,,,,76289.87915993696,651598.5641621957,40.0,5.0,400649.3980791671,906514.53898927,241186.3696025944,6.0,29.0,277221.98080471245,847398.9295288802,671849.0849450617,8.0,36.0,352575.51703497354,,230.0
15345,saving,M,35,780.0,6196.72413053627,29437.830176209096,3300.455274388553,24.0,26.0,8.0,7.0,10.0,14.0,118284.0,,,,,,,,,56638.714213452666,200310.2210692753,19.0,3.0,181799.80034375048,416779.98802332353,287967.0952417549,5.0,20.0,159440.96913062964,631562.929013641,308303.9919033385,11.0,32.0,354586.2803278948,,36778.0
8087,current,M,40,505.0,,13565.823257722639,,14.0,10.0,4.0,,1.0,1.0,21889.0,,,,,,,,,501760.9388014175,50223.80719737206,14.0,4.0,468957.9367893043,821604.1203798711,392944.1920321294,1.0,7.0,449367.60998623905,1415742.9469924248,423670.39504101494,5.0,10.0,610576.113827792,,13084.0
11067,current,M,30,540.0,,28241.985659863574,,1.0,8.0,19.0,,1.0,1.0,170103.0,,,,,,,,,503594.7929031688,592510.4890833057,1.0,2.0,201331.04503385344,778163.7275796275,998031.742159236,1.0,1.0,425431.44123570935,,1132233.2953903847,1.0,3.0,607592.9400097403,,5019.0
6670,current,M,28,732.0,2614.781639509325,25148.665856262523,2807.075401296455,12.0,32.0,32.0,24.0,28.0,38.0,90073.0,,,,,,,,,566854.1551252068,577272.3398382696,65.0,7.0,212720.5238416616,784528.9920567423,825807.5719175959,4.0,51.0,582466.94634589,1089489.4618581377,1368432.1333147627,8.0,61.0,484360.3409810986,,17448.0
7328,current,M,37,508.0,,,,36.0,29.0,26.0,,,,378657.0,,,1.0,,,,,,574884.2290932604,313835.97338382504,12.0,3.0,262643.4700178361,929553.4931702176,986429.2249871985,2.0,12.0,46338.434768734296,1323133.8326568871,504781.3407239735,4.0,12.0,60475.92645300918,,13529.0
3854,current,M,34,521.0,16968.644575480354,17282.24420379765,,4.0,7.0,,1.0,1.0,,14721.0,1.0,,,,,,30832.24975873542,,18975.8385777493,,4.0,0.0,,822855.4982419588,1084598.7997190086,2.0,9.0,187659.5685813365,416648.7099478285,561908.8170036554,9.0,23.0,81212.755282115,,9911.0
16456,current,F,34,230.0,,,,19.0,19.0,23.0,,,,21994.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,3576.0
2237,current,M,31,539.0,,,,25.0,21.0,7.0,,,,46265.0,,,,,,,,,10515864.50765395,490099.87029691826,,1.0,551252.9753388375,,446020.0508889272,1.0,0.0,375611.2072629239,1327709.1899238215,1018707.815190558,4.0,7.0,618132.8226139392,,2575.0
1241,current,M,29,515.0,,,1629.6976577234707,1.0,5.0,32.0,,,1.0,105961.0,,,,,,,,,633200.5147427702,609842.0208598711,5.0,5.0,221169.62700309165,1097439.2489759694,903429.6837523334,1.0,1.0,27239.797112886783,1817666.0095534232,298740.550761243,3.0,0.0,8883.827836549246,,3840.0
6634,current,F,23,751.0,15576.960374314314,9405.213620037646,3987.380023401792,27.0,7.0,1.0,9.0,4.0,11.0,24004.0,,,,,,,,,125138.2491311296,172566.11934540153,32.0,7.0,444907.1688628572,12877.280081231796,638804.9715278336,7.0,26.0,450444.7681949212,570483.277974349,1264108.4255267344,11.0,22.0,596110.0765389204,,9168.0
16444,current,M,27,224.0,16957.43270984328,25733.226060255816,40964.43452602456,2.0,3.0,2.0,2.0,1.0,2.0,143857.0,,,,,,,,,323229.6458085826,61283.28096518963,4.0,2.0,55724.92907255506,743889.4512498558,983547.158164036,10.0,20.0,70653.52353322235,973730.6490810314,311874.83495981764,7.0,17.0,604188.9817287425,,4109.0
12725,saving,M,45,541.0,,35978.56892342619,,9.0,13.0,30.0,,1.0,2.0,32855.0,,,,,,,,,180570.14827736272,362741.4556853271,7.0,2.0,17322.848053085385,1068998.3089648387,653324.9598421842,4.0,7.0,159121.3633335946,534688.718453139,1068823.7049633362,5.0,18.0,350962.86524275737,,15057.0
4284,current,M,29,221.0,,19515.38874590299,14999.952831072102,2.0,,31.0,,1.0,2.0,8288.0,,,,,,,,,643363.2410135292,94801.8303825797,3.0,2.0,363636.2693180326,311745.0374568601,1081130.5065661662,8.0,8.0,299089.5746330657,1620700.5687548798,154782.01991698006,3.0,21.0,214009.52370009857,,15382.0
3167,current,M,45,515.0,8715.441583738373,22407.929480099312,3734.066048400987,23.0,41.0,10.0,3.0,2.0,5.0,48159.0,,,,,,,,,541511.6975159842,527139.1981645103,18.0,4.0,364481.6242697978,246498.5320538458,,0.0,9.0,,1381727.6497949513,1520767.0845170089,3.0,8.0,423568.1141929389,,11523.0
2156,current,M,36,444.0,25434.622356153053,,,7.0,6.0,25.0,12.0,,15.0,291649.0,,,,,,1346293.9900299418,25998.068449259878,,500121.3199388339,638110.2370482925,16.0,2.0,200925.0171418463,769834.4447703016,91978.19229876301,2.0,12.0,98928.16811267896,339609.1082563534,717161.9913689665,9.0,27.0,565113.2381543218,,676.0
2676,saving,F,52,837.0,,,,25.0,12.0,25.0,,,,334810.0,,,,,,,,,595880.7056931793,213370.7733681716,4.0,1.0,50713.98213718076,588593.7877051921,,0.0,1.0,,446078.1579783037,1760492.4036924776,1.0,1.0,292674.14789851644,,16033.0
9118,current,M,34,598.0,14670.211463303394,7284.184509312832,,18.0,8.0,13.0,3.0,3.0,6.0,95647.0,,1.0,,,,,,,627854.3669469503,409516.12370413024,11.0,1.0,541513.5591191554,317022.9814055609,1004162.4601663628,4.0,34.0,508759.4162182194,47766.34526768771,1878519.405927418,5.0,10.0,521212.3121310224,,3659.0
15308,current,M,36,700.0,7475.987828672134,,6857.105696394884,6.0,4.0,30.0,5.0,,2.0,52829.0,,,,,,,,,1423.4985039315536,192769.3486853965,13.0,4.0,61170.23350496845,1033373.4896616379,377040.4849970621,3.0,8.0,249971.2336797855,167079.74001558288,1326527.9310349063,10.0,12.0,235074.1896869739,,17921.0
16704,current,M,31,250.0,12786.909116138171,19219.586337703648,12370.396671646435,10.0,1.0,,5.0,32.0,41.0,78678.0,,,,,,,,,45470.17566362988,221203.95887047067,25.0,1.0,290368.9902661469,415292.76563239016,1001539.7238305708,3.0,38.0,286259.26793311536,988096.2707920108,359479.5378720243,3.0,49.0,530635.7679916172,,40794.0
6016,current,M,39,536.0,,,,3.0,3.0,10.0,,,,43737.0,,,,,,,,,214921.86748628807,543892.888208307,3.0,5.0,488703.18674558453,81199.30304421787,276454.7723057392,2.0,7.0,481857.2137308134,1479668.7596472001,74168.90384626291,1.0,6.0,374661.3365316257,,10182.0
18209,current,M,38,229.0,12427.432597114912,41276.368110745476,3568.5593959630073,9.0,10.0,23.0,5.0,5.0,10.0,151746.0,,,,1.0,,,,,479369.4315854936,68675.46829191473,10.0,1.0,202804.39056954288,690464.827517829,863467.9682561556,3.0,12.0,451151.2652723504,767060.3618680009,852378.6595101103,6.0,24.0,127120.12265583695,,10373.0
13236,current,M,29,614.0,,,,2.0,9.0,8.0,,,2.0,42203.0,,,,,,,,,476597.68524514843,107369.77720456832,1.0,1.0,440699.32277633157,665211.6127642854,160627.73638090026,5.0,4.0,46205.20746430504,885984.2312865248,1088863.6929466706,5.0,2.0,36455.94812769361,,11304.0
3889,current,M,31,794.0,14340.742519673535,33677.142776240486,,10.0,18.0,14.0,1.0,1.0,,366300.0,,,,,,,,,239108.2023745371,530643.7893460274,15.0,4.0,91144.12145569644,243561.14588507183,636485.8512278068,3.0,17.0,26383.29751298324,1554662.12691047,1570498.9414996402,5.0,16.0,236922.70945209768,,3593.0
7100,saving,M,37,596.0,16313.774020364104,,,2.0,2.0,6.0,1.0,,2.0,6705.0,,,1.0,,,,,,294178.5498592608,68134.29461100779,13.0,3.0,219265.98227543227,562581.7383694393,538914.0987542537,3.0,11.0,575755.0495962307,1268275.9470033105,723395.7100963502,13.0,11.0,139508.11816872814,,2807.0
14146,current,M,38,503.0,,,,2.0,11.0,17.0,,,,78796.0,,,,,,,,,547057.483863101,653605.4594482643,22.0,1.0,298504.3096751213,317839.9113213707,164867.8314597995,2.0,13.0,2209.5172769990922,1841406.869760884,452145.5822196379,4.0,7.0,286670.81525401416,,13216.0
10219,saving,M,32,210.0,,,,16.0,10.0,21.0,,,,81791.0,,,,,,,,,92619.84719175019,366255.6171497745,5.0,2.0,154701.78787292913,662963.9150195491,642954.9131899093,2.0,1.0,155279.48122162948,,1193830.2007547666,1.0,7.0,541659.1156427973,,13759.0
19028,current,M,25,679.0,,29937.9606069259,,15.0,22.0,23.0,,2.0,,3168.0,,1.0,,,,,,,42726.63270398673,211442.28138253788,15.0,4.0,54104.002610302596,324091.64331358083,270311.26362456585,1.0,5.0,534518.5978729929,673552.0196466869,1348575.7333691518,11.0,0.0,556791.5166072781,,2535.0
4489,saving,M,41,529.0,8182.73847814715,4238.49134535205,,8.0,8.0,59.0,2.0,1.0,,250591.0,1.0,,1.0,,,,,,94406.8022519977,104363.7318578106,18.0,5.0,457853.19039729814,6228.268435680042,918232.5463810692,1.0,8.0,527288.9288109897,1407766.166391304,261320.1638668977,3.0,12.0,131496.2531069424,,42039.0
15015,saving,M,30,695.0,,41687.5414768738,,12.0,18.0,14.0,,3.0,3.0,61526.0,,,,,,489326.03277964046,,,228531.2105864094,371707.13633858867,6.0,1.0,367551.64261460135,610005.0409957422,,0.0,4.0,,467619.3060638774,1557671.5319228538,7.0,8.0,181721.59516469992,,8642.0
11738,current,M,29,530.0,5779.445292824291,33228.513185308424,8030.172075249602,2.0,3.0,8.0,1.0,1.0,2.0,31667.0,,,,,,667750.8643256646,,,575297.6190882828,270361.75760466605,13.0,3.0,153404.05923534534,29076.21412559709,892104.6491636236,12.0,22.0,319490.9769689926,333237.8952918492,344403.3541154203,2.0,24.0,501168.4865077869,,17937.0
5246,current,M,33,750.0,12256.981065993938,35071.23544496136,,9.0,29.0,46.0,11.0,3.0,,96784.0,,,,,,,,,111170.64864843,242117.78734133125,13.0,5.0,478555.43067717314,373218.8469541365,136485.59317245422,2.0,10.0,256522.76031113288,308075.6579207036,1915062.1335888426,9.0,6.0,784.520090930108,,18567.0
5479,saving,M,38,823.0,,,,5.0,10.0,7.0,,,,70697.0,,,1.0,,,,,,382403.85113215755,497455.1930483679,6.0,2.0,13120.936807306045,629782.6832501347,,0.0,1.0,,311003.27954958443,919916.0505201316,10.0,4.0,1053.9095768390116,,16869.0
14964,saving,M,28,738.0,,1397.3591237695978,2989.664006952397,8.0,8.0,14.0,,3.0,7.0,69572.0,,,,,,,,,608184.9160246738,184328.6582871583,17.0,7.0,413414.1305086243,1038663.3361657036,686465.8313698765,24.0,24.0,582300.4052790906,511269.2093873632,200223.4267714308,4.0,40.0,559036.7142631448,,11643.0
382,current,M,51,759.0,,,11038.266266965771,12.0,3.0,28.0,,,11.0,389071.0,,,,,,,,,531253.9684305564,,2.0,0.0,,586873.6994474435,,0.0,1.0,,,1159639.1175954568,2.0,24.0,634879.4382358915,,12476.0
9487,current,M,34,227.0,,3740.2993777781617,,20.0,17.0,32.0,,1.0,,30730.0,,,,,,,,,69573.74714694229,66590.44693606942,10.0,4.0,488707.0145028916,428210.90340866026,801143.541347385,2.0,13.0,488970.4119324389,1430468.7369202252,651011.2898190886,6.0,24.0,629465.1688907334,,32003.0
9028,current,M,31,572.0,12757.515729660341,5036.851399497583,11815.532899587704,1.0,1.0,14.0,1.0,4.0,10.0,68142.0,,,,,,,,,485048.042803193,504456.85885938,2.0,3.0,175004.00346606778,1124.081025661267,187625.69539121632,6.0,16.0,367469.0860087907,545301.9921719878,1658177.874211032,2.0,16.0,138148.88729435386,,12027.0
18585,current,M,44,288.0,10045.206227126986,24051.8280962546,10109.364427290897,,6.0,12.0,3.0,1.0,6.0,184388.0,,,,,,,,,284037.4476268965,513725.0740967624,8.0,4.0,183092.70839183484,577217.8222897251,320136.74903521634,4.0,16.0,132594.29494292825,1815566.2337781743,1072258.426781071,8.0,39.0,67368.00583655138,,19895.0
512,current,M,39,678.0,,11408.00908732511,708.1103462328517,1.0,3.0,15.0,,1.0,2.0,33879.0,,,,,,,,,386864.5181266135,317586.21059323073,29.0,3.0,449930.3540541511,786316.9838779784,,0.0,8.0,,861391.8933644984,1025398.8407885542,13.0,13.0,201678.90899285,,10532.0
13380,current,F,35,538.0,,,,4.0,1.0,19.0,,,,107200.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,41735.0
10359,current,M,34,879.0,,,,4.0,2.0,,,,,65371.0,,,,,,,,,566467.0982081502,76171.87990377388,7.0,1.0,507331.7313401239,272111.3959938998,343742.84312135,1.0,1.0,526719.3492608962,231696.73814654155,1774513.645063179,3.0,3.0,307973.7400150432,,24.0
13386,saving,M,37,542.0,,3025.2678382751697,,9.0,14.0,22.0,,2.0,,103600.0,,,,,2281724.7956972388,,,,328389.73689161264,516527.4533923303,14.0,10.0,235377.86048568145,616460.542206446,452828.346833505,2.0,22.0,51886.30389620333,248787.17503788823,1351527.626169647,2.0,24.0,494568.4701063518,,6510.0
16964,current,M,38,530.0,,,,3.0,4.0,17.0,,,,124602.0,,,,,,,57354.25826866457,,189003.57426472908,164717.24005754685,4.0,3.0,30879.277762623915,,670799.9933886257,1.0,0.0,454469.276940764,1027475.112286008,1063163.011752195,2.0,3.0,379297.8708202736,,14840.0
6811,current,M,32,706.0,,,,1.0,6.0,8.0,,,,29412.0,,,,,,,,,587639.2109047238,150550.63126095256,20.0,10.0,353549.92888379906,62047.984712236925,763567.4258294181,1.0,15.0,585860.396137411,1734790.2278381588,1116824.876111285,4.0,21.0,152336.16078874294,,8627.0
4690,current,M,27,541.0,,,9921.366843288302,9.0,14.0,31.0,,,3.0,414.0,,,,,,,,,29308.410750261774,597126.7329747628,21.0,3.0,348190.6230140709,128335.65110522733,107519.71894351977,3.0,8.0,270629.20048204914,1101527.7997745082,805668.4232319556,5.0,11.0,594571.9531503585,,11746.0
17004,current,M,35,267.0,,,,12.0,15.0,3.0,,,,204761.0,,,,,,,8749.763277632775,,347255.4234271931,274.8253197851356,19.0,2.0,267947.182055898,335348.33683583944,501170.13168053294,4.0,17.0,200464.7519311644,1236594.1640248962,1032686.491496922,4.0,16.0,371494.7332886128,,4741.0
16107,saving,M,28,536.0,10051.686434025218,42508.07894698216,11140.824874966997,35.0,32.0,65.0,1.0,5.0,4.0,36276.0,,,,,,,,,21567.87113954946,247102.6712778661,9.0,3.0,10200.933404775,491548.1790168153,833906.3165419375,5.0,17.0,108269.77647706383,338845.649903177,252439.6432432639,8.0,13.0,59620.491761489524,,36559.0
8005,saving,M,32,621.0,,,,14.0,12.0,13.0,,,,238947.0,,,,,,,,,,,,,,,,,,,,113589.61008069119,1.0,,426510.78665166756,,9328.0
3145,current,M,49,512.0,,,4072.930590968836,7.0,3.0,14.0,,,3.0,44874.0,,,,,,,,,189591.66443573078,385310.9940116864,7.0,1.0,36606.522559675104,370543.9490298734,510219.0386732633,3.0,3.0,264369.3633947064,519433.9124303988,1946494.1869281626,3.0,3.0,385640.5323548848,,9104.0
9473,current,M,32,681.0,,27523.493242297085,,7.0,6.0,22.0,,1.0,1.0,26263.0,,,,,,,,,302471.19978232,290906.5917306795,9.0,2.0,378431.09810927813,119597.0020005746,28786.58157519332,5.0,12.0,233992.0520316136,40903.125747300764,1264582.031527688,11.0,10.0,475751.6037982811,,18596.0
14943,saving,M,37,548.0,,,,5.0,,14.0,,,,293222.0,,,,,,,,,318496.47953974357,507889.2152685029,5.0,1.0,389134.39076368505,576570.341056032,966257.7790737798,4.0,9.0,634286.1161203445,1683110.2978388546,1656132.80514928,4.0,7.0,97616.39803048859,,12697.0
16488,current,M,37,746.0,593.4880313559975,36817.62597901633,6692.065684883592,5.0,10.0,32.0,2.0,1.0,8.0,53245.0,,,,,,,,,294912.2968801647,234430.62968760863,18.0,17.0,318062.9912442433,592612.7242511236,982820.9371272892,7.0,15.0,5541.715270307928,1588581.6689674545,120290.94663685515,6.0,24.0,617201.4354473357,,593.0
3291,current,M,23,751.0,,,,5.0,3.0,14.0,,,,10681.0,,,,,,,,,675309.1320624838,569267.9259705172,3.0,1.0,237307.7935213657,107235.40365948816,494294.6579720765,1.0,1.0,50978.59996354034,1869560.4308093474,1523638.7154699115,2.0,1.0,265349.654145839,,18029.0
